-2.487751500178202605e+03,-7.543518957502121793e+02,2.009717619082372266e+03,1.906754377014620559e+03,6.114646459724497163e+02,-3.216519706996064542e+03,0.000000000000000000e+00
-1.183952530760086665e+04,-3.566918066556496342e+03,9.628383539685622964e+03,9.102034184413809271e+03,2.980270767732524746e+03,-1.529583143536708303e+04,0.000000000000000000e+00
-8.797447621269004230e+03,-2.653024191392218199e+03,7.146492343487463586e+03,6.761960759751016667e+03,2.205573885604579573e+03,-1.136814437778936735e+04,0.000000000000000000e+00
-9.214889029941788976e+03,-2.785095015847433842e+03,7.459183757660251104e+03,7.071480486330149688e+03,2.269818714902762622e+03,-1.191338061195298906e+04,0.000000000000000000e+00
-3.095952614775067923e+04,-9.402174566348254302e+03,2.494598259409800085e+04,2.371566272230595496e+04,7.481806007589763794e+03,-4.009112593651818315e+04,0.000000000000000000e+00
-2.780588885427707282e+04,-8.375422453963659791e+03,2.262338837544283888e+04,2.137475210376690666e+04,7.015714019301726694e+03,-3.591995532407984138e+04,0.000000000000000000e+00
-3.822581713245298306e+04,-1.155691812780395594e+04,3.095783091068067733e+04,2.933225517161133030e+04,9.433453881859879402e+03,-4.943644462040009967e+04,0.000000000000000000e+00
-3.313966812185045274e+04,-9.988356469336364171e+03,2.693423492647354942e+04,2.546446209797247138e+04,8.317162010606667536e+03,-4.281748298571826308e+04,0.000000000000000000e+00
-2.922896308160753688e+04,-8.837660439818933810e+03,2.367526093505028257e+04,2.243311968897335828e+04,7.231370580363917725e+03,-3.779641680169912433e+04,0.000000000000000000e+00
-4.014500594770312455e+04,-1.214690203272579856e+04,3.248786625589274990e+04,3.080007780103441473e+04,9.885264681992539408e+03,-5.192841126693976548e+04,0.000000000000000000e+00
-3.315810779156782519e+04,-9.992517559139538207e+03,2.696705681471139542e+04,2.548570134935764872e+04,8.343079968190895670e+03,-4.283607410752147553e+04,0.000000000000000000e+00
-1.262628416607980398e+04,-3.810311117537989503e+03,1.024853028893700866e+04,9.696443486580285025e+03,3.147913083020919657e+03,-1.631982280428668673e+04,0.000000000000000000e+00
-2.068939504185501573e+04,-6.272201729374806746e+03,1.671399738806319510e+04,1.586544992213930891e+04,5.061720421488813372e+03,-2.677585134525738613e+04,0.000000000000000000e+00
-1.770509834875350862e+04,-5.341797845363606029e+03,1.437912051666422667e+04,1.360313566548551171e+04,4.432264630420339017e+03,-2.288652989633026664e+04,0.000000000000000000e+00
-1.408669951982517159e+04,-4.241654556988436525e+03,1.146427957645002061e+04,1.083008840887983388e+04,3.556333098166248419e+03,-1.819025930472018445e+04,0.000000000000000000e+00
-3.455253337450648542e+04,-1.040429396039677158e+04,2.811963815555137626e+04,2.656480552223338236e+04,8.726230106959648765e+03,-4.462901816836582293e+04,0.000000000000000000e+00
-3.078773437262226435e+04,-9.289466273132718925e+03,2.499804387790417240e+04,2.364900767729349900e+04,7.696410673951547324e+03,-3.978984855826543935e+04,0.000000000000000000e+00
-1.717363166410319172e+04,-5.178621569471297335e+03,1.395323695662021782e+04,1.319438177569576328e+04,4.301897335657935400e+03,-2.219126865308483320e+04,0.000000000000000000e+00
-3.086144703231656240e+04,-9.295675276711217521e+03,2.511650162669628480e+04,2.372599597480685406e+04,7.787171395820041653e+03,-3.986575752663856838e+04,0.000000000000000000e+00
-2.101993449910729396e+04,-6.330408031151518117e+03,1.709911192033502448e+04,1.615981951793887674e+04,5.301528235503179530e+03,-2.714783311969920032e+04,0.000000000000000000e+00
-2.797692508442157487e+04,-8.426002838780570528e+03,2.276619323786779205e+04,2.150805648939010644e+04,7.059493017284760754e+03,-3.613861170003144798e+04,0.000000000000000000e+00
-1.356941931300010037e+04,-4.099475617926848827e+03,1.100026419783626625e+04,1.042114511120369025e+04,3.372089573313365236e+03,-1.754525633490214750e+04,0.000000000000000000e+00
-2.538170157508951434e+03,-7.631623577784063173e+02,2.064561781702488588e+03,1.948183153548515065e+03,6.391691005543827941e+02,-3.276433819759975449e+03,0.000000000000000000e+00
-1.668165272772416211e+04,-5.029002628562569043e+03,1.355738523964896376e+04,1.281920904038066692e+04,4.187696301522129943e+03,-2.155938213081435606e+04,0.000000000000000000e+00
-9.533196554184378329e+03,-2.874880466468218401e+03,7.748608155135431844e+03,7.328687842216450008e+03,2.398925923743512612e+03,-1.231555402023734132e+04,0.000000000000000000e+00
-3.668307453920729313e+04,-1.104373495177623772e+04,2.985217472396101221e+04,2.820240745005036661e+04,9.264647716049381415e+03,-4.737734463626788784e+04,1.000000000000000000e+00
-1.471282318716543523e+04,-4.434835500005688118e+03,1.196062486528835143e+04,1.130022518602525633e+04,3.721563340591336328e+03,-1.899003575272743910e+04,1.000000000000000000e+00
-8.934895747367421791e+03,-2.692752787359823742e+03,7.266781472921456043e+03,6.868415442584312586e+03,2.250054789256972981e+03,-1.154276075889688400e+04,0.000000000000000000e+00
-3.843675283580210089e+04,-1.157734739893345795e+04,3.127958972486727725e+04,2.954956945340241509e+04,9.705913245948682743e+03,-4.964824150957875827e+04,0.000000000000000000e+00
-1.974329078391604708e+04,-5.946173197711246758e+03,1.606596215168606614e+04,1.517924662472757154e+04,4.980282281544012221e+03,-2.549871508026613446e+04,0.000000000000000000e+00
-1.759816484426784882e+04,-5.302614654009697006e+03,1.431461876488102644e+04,1.352829565949175412e+04,4.434675624112574042e+03,-2.273614165327169758e+04,0.000000000000000000e+00
-3.421546100382149598e+04,-1.030600462667563806e+04,2.783800136443110023e+04,2.630294317608090569e+04,8.634187633491070301e+03,-4.419864054881222546e+04,0.000000000000000000e+00
-2.818374834558420844e+04,-8.487640565853691442e+03,2.293382833639334785e+04,2.166644906311028899e+04,7.114400453974733864e+03,-3.640453712672396796e+04,0.000000000000000000e+00
-2.421873164901188284e+04,-7.287273342985690761e+03,1.968092582028317702e+04,1.858525739793733010e+04,6.089864812050467663e+03,-3.126979620361871275e+04,1.000000000000000000e+00
-2.135204170533534489e+04,-6.439310145183011628e+03,1.734156325600404671e+04,1.640203682326745911e+04,5.347406335318075435e+03,-2.759215950602534213e+04,0.000000000000000000e+00
-3.097941392504265605e+04,-9.365365234957380380e+03,2.509711219038589843e+04,2.377486982230030117e+04,7.662370633700628787e+03,-4.006262102744961157e+04,0.000000000000000000e+00
-1.373156000217370638e+04,-4.134580806766354726e+03,1.116946396466696206e+04,1.055136887161417144e+04,3.470883998427976621e+03,-1.772325131998776124e+04,1.000000000000000000e+00
-2.672017090665844535e+03,-8.072462272041675533e+02,2.166832990728555160e+03,2.049951613334857939e+03,6.713189055090125521e+02,-3.449296087982438166e+03,0.000000000000000000e+00
-3.182587051969369713e+04,-9.578764275248238846e+03,2.589753956366458078e+04,2.446475982553001813e+04,8.045398791924198122e+03,-4.108842110706808307e+04,1.000000000000000000e+00
-2.232248467331419670e+04,-6.721333578722898892e+03,1.816478704921399185e+04,1.715895497454726137e+04,5.642545147199466555e+03,-2.883217013644528924e+04,0.000000000000000000e+00
-2.985644092304365768e+04,-9.001392589185543329e+03,2.426884897477176855e+04,2.294337647547704910e+04,7.496782348611093767e+03,-3.857759402086902264e+04,0.000000000000000000e+00
-1.197537838701082364e+04,-3.609917785957517935e+03,9.736926014322603805e+03,9.203606808488968454e+03,3.012611784567227005e+03,-1.547065852561483734e+04,0.000000000000000000e+00
-3.933842445121839410e+04,-1.184428421689617426e+04,3.201828184968832647e+04,3.024454870498689343e+04,9.937857414745749338e+03,-5.080792251363051037e+04,0.000000000000000000e+00
-7.463194153374764028e+03,-2.249611772135734554e+03,6.075470976143911685e+03,5.737950318320572478e+03,1.884912537484536642e+03,-9.641068537528850356e+03,0.000000000000000000e+00
-1.806544409226840799e+04,-5.440991059678718557e+03,1.470040139619476759e+04,1.388717030638998403e+04,4.558189282437797374e+03,-2.333278735114732262e+04,0.000000000000000000e+00
-2.054644063549785278e+04,-6.186630161091791706e+03,1.672451390433507549e+04,1.579693574541340786e+04,5.188280540892604222e+03,-2.653814224338422719e+04,0.000000000000000000e+00
-2.240567251066428071e+04,-6.747358753689059995e+03,1.822523381723975763e+04,1.721946538587739633e+04,5.646608094865811836e+03,-2.893502798381528919e+04,0.000000000000000000e+00
-6.130343421294536711e+03,-1.858029225930284838e+03,4.953544991706905421e+03,4.702146379962343417e+03,1.502973323252685759e+03,-7.929392093363103413e+03,0.000000000000000000e+00
-3.552733674035248987e+04,-1.069703009817465500e+04,2.891786064032428840e+04,2.731439109169836229e+04,8.973368416010987858e+03,-4.589147910117277206e+04,0.000000000000000000e+00
-1.585025279791634603e+04,-4.773846923557866830e+03,1.289817903869119436e+04,1.218642175183620930e+04,4.000505131579005592e+03,-2.047377615399038041e+04,0.000000000000000000e+00
-2.723643152848290993e+04,-8.200372366178691664e+03,2.216786714128255335e+04,2.093995772202059379e+04,6.880192464660262885e+03,-3.517685207451123279e+04,0.000000000000000000e+00
-3.217237903058117081e+04,-9.696960755914069523e+03,2.616293350022617597e+04,2.472665436508262428e+04,8.092363407495191495e+03,-4.156679280409474450e+04,0.000000000000000000e+00
-1.495507847158615004e+04,-4.504463815112451812e+03,1.217019131200764423e+04,1.149732177493215386e+04,3.771938326879488159e+03,-1.931445691522127527e+04,0.000000000000000000e+00
-9.069226639806049207e+03,-2.822170862466817198e+03,7.090130567157987571e+03,6.872178838513415940e+03,1.903051444358250592e+03,-1.182568449126325322e+04,0.000000000000000000e+00
-8.068198973006722554e+03,-2.431672089344825963e+03,6.563613748215017949e+03,6.202168414254292657e+03,2.033964107128713749e+03,-1.042418730576265261e+04,0.000000000000000000e+00
-3.997523805399984121e+04,-1.203648038222511059e+04,3.253882533524803875e+04,3.073323846331389359e+04,1.009586879055285863e+04,-5.163469157177092711e+04,0.000000000000000000e+00
-3.518585114209896710e+04,-1.061375799844991707e+04,2.857987016385353854e+04,2.703340274573172064e+04,8.810039330395504294e+03,-4.546763936608874064e+04,0.000000000000000000e+00
-1.519694183547346256e+04,-4.573753485192857624e+03,1.236773982256223098e+04,1.168471033989352145e+04,3.841243448251947484e+03,-1.962578504193360641e+04,0.000000000000000000e+00
-3.665530242244920373e+04,-1.103954983035516307e+04,2.982922144591360848e+04,2.818041414197190534e+04,9.255335738923582539e+03,-4.734987536684008955e+04,0.000000000000000000e+00
-2.833908026971113941e+04,-8.549867227569780880e+03,2.301169221095558896e+04,2.177127506207933766e+04,7.084448504364832843e+03,-3.662344153417956841e+04,0.000000000000000000e+00
-2.194877089191928098e+04,-6.610609224039600122e+03,1.785613941643126600e+04,1.686892177343774893e+04,5.533146503484333152e+03,-2.834618870899278045e+04,0.000000000000000000e+00
-3.890178528776337043e+04,-1.171678188611897895e+04,3.165607240529090268e+04,2.990803356203215299e+04,9.821268255506685819e+03,-5.024903413474163972e+04,0.000000000000000000e+00
-3.407864335202895018e+04,-1.025854122106212708e+04,2.773885415982885752e+04,2.620111999119354368e+04,8.608714919867295976e+03,-4.401371796602029644e+04,0.000000000000000000e+00
-1.781621924385624152e+04,-5.364859884941064593e+03,1.450204535831189605e+04,1.369769476057589964e+04,4.501165260429681439e+03,-2.301094246852425204e+04,0.000000000000000000e+00
-2.612319043858646910e+04,-7.863880326462359335e+03,2.125807557012573307e+04,2.008065875127858453e+04,6.596196040999450815e+03,-3.373924777431997063e+04,0.000000000000000000e+00
-8.793122758400440944e+03,-2.662342892051091894e+03,7.110548922377910458e+03,6.742715081066039602e+03,2.153795784568877025e+03,-1.137289755955989312e+04,0.000000000000000000e+00
-1.367527687524207977e+04,-4.117722754488086139e+03,1.113158092711677455e+04,1.051316854511920792e+04,3.454943547032571587e+03,-1.766312272460897293e+04,0.000000000000000000e+00
-3.207369185152981663e+04,-9.669834629006025352e+03,2.607393159811739679e+04,2.464991545371724351e+04,8.055920630104933480e+03,-4.143713091684845131e+04,0.000000000000000000e+00
-2.094248788754280758e+04,-6.318517554336476678e+03,1.700514886355552153e+04,1.608540356067289940e+04,5.230407772349651168e+03,-2.706675445340748774e+04,0.000000000000000000e+00
-2.181668534525513314e+04,-6.568516729125454731e+03,1.774846271610657641e+04,1.676689620663758615e+04,5.507464673962968845e+03,-2.817910412530509348e+04,0.000000000000000000e+00
-1.809464879944665154e+04,-5.453355350441189330e+03,1.471044588120643311e+04,1.390521819325801698e+04,4.550939901088610895e+03,-2.337836410703338333e+04,0.000000000000000000e+00
-2.018181442796976626e+04,-6.109050546115897305e+03,1.630802936160405989e+04,1.546206294081566011e+04,4.954140699663757005e+03,-2.607744843330547155e+04,1.000000000000000000e+00
-2.986912388672736415e+04,-8.996254819864079764e+03,2.430212152121595500e+04,2.296503150541413925e+04,7.537598417754880757e+03,-3.858278919902139751e+04,0.000000000000000000e+00
-2.805173155290261639e+04,-8.446447056512117342e+03,2.283015664942038347e+04,2.156447359527352819e+04,7.083170773369392919e+03,-3.623171994884168816e+04,0.000000000000000000e+00
-9.553723160228732013e+03,-2.906476384022208549e+03,7.686104436630223063e+03,7.314887864672520664e+03,2.290148222120435094e+03,-1.237246698677357017e+04,0.000000000000000000e+00
-7.341734137094307698e+03,-2.214465526366471749e+03,5.965047679865740974e+03,5.642515142839514738e+03,1.837368854848709589e+03,-9.485019532717065886e+03,0.000000000000000000e+00
-3.523226011641473451e+04,-1.060663111664677308e+04,2.867667992413402681e+04,2.708756914628440063e+04,8.899400288094764619e+03,-4.549976869693881599e+04,0.000000000000000000e+00
-9.902054097075950267e+03,-3.069234498053835068e+03,7.774052343716916766e+03,7.513571102598932157e+03,2.110847778521803775e+03,-1.290038938834095461e+04,0.000000000000000000e+00
-1.589173126179290739e+04,-4.790749434839170135e+03,1.291169736098549947e+04,1.221002556839514000e+04,3.981272186106418303e+03,-2.053051794947747112e+04,0.000000000000000000e+00
-3.547315590076077933e+04,-1.068141603443328677e+04,2.886651761660140619e+04,2.726946409792403574e+04,8.951202032763640091e+03,-4.581747969611915323e+04,0.000000000000000000e+00
-1.777034031386828792e+04,-5.351276062749256198e+03,1.446276470229799452e+04,1.366276723909566499e+04,4.485954272342773947e+03,-2.295146528861793922e+04,0.000000000000000000e+00
-1.479878263422551936e+04,-4.457128614911286604e+03,1.204075956517681152e+04,1.137614734985279574e+04,3.731469762190203255e+03,-1.911710868735585609e+04,0.000000000000000000e+00
-1.193845499553657828e+04,-3.595570876354826396e+03,9.710161165683144645e+03,9.177501445825144401e+03,3.006447108183145247e+03,-1.542010307536390792e+04,0.000000000000000000e+00
-3.656889499445086403e+04,-1.101078213793247960e+04,2.976324702937742768e+04,2.811618246790598641e+04,9.238947785941154507e+03,-4.723617784702902281e+04,0.000000000000000000e+00
-3.549432904660523491e+04,-1.069118900235649380e+04,2.887752005115947395e+04,2.728673813244407575e+04,8.958208405480465444e+03,-4.584993172861792846e+04,0.000000000000000000e+00
-2.944483533403975161e+04,-8.938731218721331970e+03,2.373681658560264987e+04,2.255708987131436879e+04,7.127039245884694537e+03,-3.812054628813262389e+04,0.000000000000000000e+00
-7.907324548309553393e+03,-2.382090306141631572e+03,6.431234688120377541e+03,6.079711729093020949e+03,1.992487980992636722e+03,-1.021612507083149285e+04,0.000000000000000000e+00
-1.487037886553496173e+04,-4.570666858306512040e+03,1.180917897517194615e+04,1.133183824339862622e+04,3.357164383026042287e+03,-1.932431723636329480e+04,0.000000000000000000e+00
-1.644335251385542870e+04,-4.952744539086834266e+03,1.337890140037970559e+04,1.264139128979619636e+04,4.144019802910072030e+03,-2.124051429999839092e+04,0.000000000000000000e+00
-1.093518849285820215e+04,-3.293648333211851877e+03,8.898828773914403428e+03,8.406031076747502084e+03,2.759416933511093703e+03,-1.412347430635790442e+04,0.000000000000000000e+00
-6.454694669626878749e+03,-1.955254845445337878e+03,5.211510448393573824e+03,4.947811809913770048e+03,1.573925449109411147e+03,-8.347836013355859905e+03,0.000000000000000000e+00
-3.710672617373876710e+04,-1.117452190755784250e+04,3.019707905978714916e+04,2.853078916489155745e+04,9.373265917472293950e+03,-4.793079135255075380e+04,0.000000000000000000e+00
-3.367284174462068040e+04,-1.014683224215227892e+04,2.738066442117849874e+04,2.588188440298936985e+04,8.469545865882635553e+03,-4.350667053918309102e+04,0.000000000000000000e+00
-3.537217376761342166e+04,-1.065618292164162813e+04,2.878669493023437826e+04,2.719705451078320402e+04,8.936779526652133427e+03,-4.568994888446393452e+04,0.000000000000000000e+00
-3.671507183207102207e+04,-1.106328064172690028e+04,2.986015766470840390e+04,2.822230857295910755e+04,9.239946294022425718e+03,-4.742817487610937678e+04,0.000000000000000000e+00
-3.155813956459377368e+04,-9.553635576279353700e+03,2.551816460884524713e+04,2.420630158536573072e+04,7.744419589570046810e+03,-4.082445963550852321e+04,0.000000000000000000e+00
-1.560887259371395885e+04,-4.712239359320175026e+03,1.266964316217212036e+04,1.199100000234141953e+04,3.895936110955862659e+03,-2.016961371117156159e+04,0.000000000000000000e+00
-1.802872643300169511e+04,-5.428140065635235260e+03,1.467418113574788003e+04,1.386107486153438185e+04,4.555874017949517111e+03,-2.328815166819189471e+04,0.000000000000000000e+00
-1.651232865675603171e+04,-4.972907228882835625e+03,1.343913475052122521e+04,1.269545615336203446e+04,4.171054411506413089e+03,-2.132741252886518851e+04,0.000000000000000000e+00
-1.900537833781028166e+04,-5.725900282881555540e+03,1.545832343801295428e+04,1.460763458445086144e+04,4.789595913637451304e+03,-2.454913544469203771e+04,0.000000000000000000e+00
-7.733665232412636215e+03,-2.330544798026543504e+03,6.291634976708899558e+03,5.946466491700114602e+03,1.954278913227943576e+03,-9.991518870450381655e+03,0.000000000000000000e+00
-3.230819562273696283e+04,-9.733134020293144204e+03,2.628041612753355730e+04,2.483543674534684033e+04,8.135933504783560238e+03,-4.173062002879539068e+04,0.000000000000000000e+00
-2.977804363458533044e+04,-8.975111243310930149e+03,2.421297413648303700e+04,2.289224142811274942e+04,7.498949347305282572e+03,-3.847622917860331654e+04,0.000000000000000000e+00
-3.161223823948572317e+04,-9.519055698152027617e+03,2.572942583589360947e+04,2.430455123987962361e+04,7.982726986455030783e+03,-4.083559756994157215e+04,0.000000000000000000e+00
-3.096287038432775080e+04,-9.322992360136289790e+03,2.519987451451192101e+04,2.380398066895345255e+04,7.818388196561521909e+03,-3.999455421978454251e+04,0.000000000000000000e+00
-3.730274285971662175e+04,-1.123924733006953647e+04,3.033740802586425343e+04,2.867304639179126389e+04,9.392430490065113190e+03,-4.819201658088299155e+04,0.000000000000000000e+00
-1.221848414758956824e+04,-3.689606825559066237e+03,9.915938949901199521e+03,9.384482950514493496e+03,3.050934949970002435e+03,-1.579233339982544385e+04,0.000000000000000000e+00
-2.951605371426930287e+04,-8.892043012630650992e+03,2.400716397759155006e+04,2.269148238572907940e+04,7.436720534282602785e+03,-3.812488854112237459e+04,0.000000000000000000e+00
-2.811784029816666225e+04,-8.468806543125605458e+03,2.287716720659935891e+04,2.161539581414778149e+04,7.097343980362804359e+03,-3.632365773059248022e+04,0.000000000000000000e+00
-2.144884957408048285e+04,-6.457414664038856245e+03,1.745487852690219006e+04,1.648661702064747078e+04,5.414844540710156252e+03,-2.770242805404492537e+04,0.000000000000000000e+00
-2.770974505871271685e+04,-8.362922205743243467e+03,2.249086904086049981e+04,2.128242046518339339e+04,6.915134045749789948e+03,-3.581446866871466773e+04,0.000000000000000000e+00
-3.207547869316077049e+04,-9.659797377752784087e+03,2.610340089447420542e+04,2.466012805137769465e+04,8.099695795697861286e+03,-4.143173016261340672e+04,0.000000000000000000e+00
-3.296719205843053351e+04,-9.931657023784957346e+03,2.681752443522440444e+04,2.534051468235130596e+04,8.306799283046129858e+03,-4.258820536734750931e+04,0.000000000000000000e+00
-3.796436781525678089e+04,-1.143576941530690056e+04,3.088868908916873625e+04,2.918380019643640117e+04,9.572857726498872580e+03,-4.903871084909436468e+04,0.000000000000000000e+00
-1.102402240635932139e+04,-3.322937661910877978e+03,8.961216166033289483e+03,8.471824936902565241e+03,2.768304663803298808e+03,-1.424304240067538922e+04,0.000000000000000000e+00
-1.047027451830934660e+04,-3.172631609263475184e+03,8.460744457876176966e+03,8.029703878514148528e+03,2.565072354561010343e+03,-1.354691414834672469e+04,0.000000000000000000e+00
-9.206126689325636107e+03,-2.800460393629899954e+03,7.412445706399586015e+03,7.054162673680988519e+03,2.219784276845540262e+03,-1.192633966339519611e+04,0.000000000000000000e+00
-1.176020962489425619e+04,-3.547221855758193215e+03,9.574255423538030300e+03,9.043142551417087816e+03,2.969464907366185344e+03,-1.519114454645889600e+04,0.000000000000000000e+00
-8.803539304672112848e+02,-2.647791944483542466e+02,7.155506667671011201e+02,6.741227873355188649e+02,2.236240924153892138e+02,-1.136397112479799489e+03,0.000000000000000000e+00
-2.597650755752249461e+04,-7.821643274544415362e+03,2.113704938270002094e+04,1.996765594728211363e+04,6.560033898714971656e+03,-3.354750554052382358e+04,0.000000000000000000e+00
-1.001012957821542841e+04,-3.016410148655790181e+03,8.132283283837509771e+03,7.689399064228721727e+03,2.502860117226578041e+03,-1.293242092565275198e+04,0.000000000000000000e+00
-5.773640480334050153e+03,-1.739543288201866289e+03,4.695642405537099876e+03,4.436867690394834426e+03,1.459184486530867161e+03,-7.456281168600064120e+03,0.000000000000000000e+00
-2.185436396187899300e+04,-6.584161990007571148e+03,1.777629640165913952e+04,1.679844672770286707e+04,5.514218317948190816e+03,-2.822701923766653272e+04,0.000000000000000000e+00
-3.503251402121686988e+04,-1.058714024861943835e+04,2.839282270386453456e+04,2.689284785799285964e+04,8.687762944932042956e+03,-4.529147029417950398e+04,0.000000000000000000e+00
-2.612025390392362169e+04,-7.918786513459232992e+03,2.108608148003711540e+04,2.001966353274895664e+04,6.366484456298690020e+03,-3.380272011446816032e+04,0.000000000000000000e+00
-3.535554704820212646e+04,-1.064819874933746905e+04,2.876839859439589418e+04,2.717845668474329432e+04,8.919262146467277489e+03,-4.567176562156662840e+04,0.000000000000000000e+00
-3.715326578243815311e+04,-1.118564708006991896e+04,3.023513687100692187e+04,2.856356608065689579e+04,9.377363950722590744e+03,-4.798838244976217538e+04,0.000000000000000000e+00
-3.451595743932888581e+04,-1.041911849605065436e+04,2.801500751247848893e+04,2.651080192871052714e+04,8.617660678571792232e+03,-4.461525287685852527e+04,0.000000000000000000e+00
-2.929983287585284415e+04,-8.830272430534723753e+03,2.381982908675407452e+04,2.251980581328525295e+04,7.363219891443556662e+03,-3.785021885382818436e+04,0.000000000000000000e+00
-3.609290388715410518e+04,-1.097624108648643414e+04,2.902917737075219338e+04,2.763000644730731801e+04,8.643551941998861366e+03,-4.675884873298730236e+04,0.000000000000000000e+00
-1.047167295382866178e+04,-3.155482897919396237e+03,8.516866946277919851e+03,8.049240155227324067e+03,2.639876795459300411e+03,-1.352773225656443901e+04,0.000000000000000000e+00
-3.376434972924627800e+04,-1.016803478372535028e+04,2.748048879100827253e+04,2.596025120019882525e+04,8.525446420698459406e+03,-4.360955002873605554e+04,0.000000000000000000e+00
-1.883114115440872047e+04,-5.669652072614851022e+03,1.532668347029369215e+04,1.447930722678068378e+04,4.759239772098398134e+03,-2.432158290959765873e+04,0.000000000000000000e+00
-8.713520623893822631e+03,-2.626600209425087542e+03,7.085678148972950112e+03,6.696988456466856405e+03,2.190306556223551979e+03,-1.125729452372066044e+04,0.000000000000000000e+00
-1.729436519782470350e+04,-5.208975308383708580e+03,1.407147739329662909e+04,1.329538134679084033e+04,4.365099901619258162e+03,-2.233856720344401401e+04,0.000000000000000000e+00
-2.600221524192692959e+04,-7.842876712068768029e+03,2.112097922992580061e+04,1.997569447512722036e+04,6.513607636014488889e+03,-3.359895918426016578e+04,0.000000000000000000e+00
-1.828333927356584172e+04,-5.507734663278594780e+03,1.487389235977760109e+04,1.405464468189189756e+04,4.611407823891098815e+03,-2.361932732205632419e+04,0.000000000000000000e+00
-1.433632167368138107e+04,-4.323592871639701116e+03,1.165138075475868391e+04,1.101808208639301483e+04,3.599752961441564366e+03,-1.852558359968568038e+04,0.000000000000000000e+00
-3.812101546571325889e+04,-1.152784441308727401e+04,3.086441254756333001e+04,2.925285720007269629e+04,9.411215894608563758e+03,-4.930078277909985627e+04,0.000000000000000000e+00
-7.764489928450233492e+03,-2.395673325380939332e+03,6.137072867184589995e+03,5.907289591324456524e+03,1.713386701027726303e+03,-1.010085061618420877e+04,0.000000000000000000e+00
-3.524928015841344313e+04,-1.062951436076693790e+04,2.863595964383771206e+04,2.708335781172241695e+04,8.832542328096917117e+03,-4.554824493798989715e+04,0.000000000000000000e+00
-1.453179009698144546e+04,-4.384517299363865277e+03,1.180685669007554679e+04,1.116657466818555986e+04,3.642403819904827742e+03,-1.877782204831288982e+04,0.000000000000000000e+00
-6.799799436504856203e+03,-2.050707617808169744e+03,5.524238766984647555e+03,5.224860310867209591e+03,1.700389476488847095e+03,-8.783103091422988655e+03,0.000000000000000000e+00
-6.413843990114098403e+01,-2.290050311751222623e+01,4.197491884323279976e+01,4.758421512172401435e+01,9.304429809614076063e+00,-8.476540472355414124e+01,0.000000000000000000e+00
